movie_id,title,user_id,rating
46332,Of Gods and Men,72,5
13996,Bottle Shock,77,4
3028,Jekyll and Hyde ... Together Again,99,4
1024,Heavenly Creatures,54,3
343795,90 Minutes in Heaven,38,3
45658,Everything Must Go,9,5
16148,Zero Effect,92,4
4553,The Machinist,81,1
36351,Light Sleeper,4,1
245916,Kill the Messenger,49,2
27585,Rabbit Hole,91,1
1415,Party Monster,63,2
313922,Green Room,95,3
14474,The Oh in Ohio,12,2
199933,Atlas Shrugged Part III: Who is John Galt?,53,5
13685,Bottle Rocket,27,3
8744,Albino Alligator,84,2
38428,"Gandhi, My Father",46,2
8847,Standard Operating Procedure,61,5
39269,Out of the Blue,2,3
10844,Out of the Blue,2,3
46838,Tucker and Dale vs Evil,63,5
51384,"Lovely, Still",63,3
56930,Tycoon,27,5
41730,Desert Blue,80,4
18442,Decoys,53,1
298312,The Visit,44,4
11600,Redacted,98,4
71547,Fascination,39,4
57876,Area 51,93,1
77495,Sleep Tight,60,3
13849,The Cottage,18,2
14849,Dead Like Me: Life After Death,9,4
12486,Farce of the Penguins,4,3
19615,Flying By,15,1
244403,Rudderless,45,4
292481,Henry & Me,69,4
340816,Christmas Eve,30,5
78814,We Have Your Husband,78,5
297596,Dying of the Light,28,3
299552,Born Of War,83,4
11935,Capricorn One,11,5
113406,Should've Been Romeo,8,2
447027,Running Forever,34,4
290825,Yoga Hosers,42,2
361159,Navy Seals vs. Zombies,62,4
12555,I Served the King of England,70,4
31175,Soul Kitchen,4,5
12498,Sling Blade,6,4
77949,The Awakening,89,2
1690,Hostel,5,5
8435,A Cock and Bull Story,81,1
64720,Take Shelter,21,2
49365,Lady in White,29,3
11404,Driving Lessons,81,2
300706,Let's Kill Ward's Wife,18,4
16337,The Texas Chainsaw Massacre 2,93,4
11577,Pat Garrett & Billy the Kid,95,1
77987,Only God Forgives,36,3
40185,Camping Sauvage,20,1
68202,Without Men,69,3
8981,Dear Frankie,53,4
10914,All Hat,100,5
50848,The Names of Love,84,4
166624,Treading Water,41,5
10822,Savage Grace,54,4
39269,Out of the Blue,84,1
10844,Out of the Blue,84,1
9336,Police Academy,6,2
5689,The Blue Lagoon,51,2
712,Four Weddings and a Funeral,22,2
13342,Fast Times at Ridgemont High,34,2
10339,Moby Dick,35,2
1429,25th Hour,64,5
9303,Bound,64,5
641,Requiem for a Dream,99,1
27686,State Fair,44,3
65749,Tango,48,1
6106,Salvador,55,3
252680,Moms' Night Out,79,1
141,Donnie Darko,51,2
66607,Saving Private Perez,37,1
17139,Character,57,3
12079,Spun,65,4
39800,Life During Wartime,36,1
4550,Sympathy for Lady Vengeance,70,3
62116,Mozart's Sister,20,1
9991,Mean Machine,45,2
13807,Exiled,84,2
68818,Blackthorn,43,5
12093,Lilya 4-ever,92,2
36419,After.Life,82,1
281730,Fugly,11,4
510,One Flew Over the Cuckoo's Nest,72,5
362105,R.L. Stine's Monsterville: The Cabinet of Souls,85,3
10970,Silent Movie,17,2
375290,Airlift,59,5
17663,Anne of Green Gables,78,2
270938,Falcon Rising,61,5
116613,The Sweeney,25,3
11826,Sexy Beast,11,3
29920,Easy Money,59,1
1088,Whale Rider,49,5
26379,Paa,3,5
34069,Cargo,21,5
10947,High School Musical,4,1
47452,Love and Death on Long Island,22,3
3040,Night Watch,89,3
11386,The Crying Game,70,2
10246,Porky's,10,2
29426,Survival of the Dead,58,4
10331,Night of the Living Dead,55,1
153,Lost in Translation,95,2
703,Annie Hall,95,3
27191,The Greatest Show on Earth,43,1
1365,Monster's Ball,42,4
287424,Maggie,64,4
451,Leaving Las Vegas,45,4
165864,Hansel and Gretel Get Baked,39,2
987,The Front Page,79,1
241251,The Boy Next Door,6,4
40494,Trapeze,9,4
39781,The Kids Are All Right,5,4
8337,They Live,42,2
5925,The Great Escape,24,3
8357,What the #$*! Do We (K)now!?,75,1
146203,The Last Exorcism Part II,40,5
85350,Boyhood,29,3
512,Scoop,65,5
13408,The Wash,61,1
47816,3 Strikes,65,2
10744,The Cooler,37,4
11536,The Misfits,75,3
9782,The Night Listener,3,2
18713,The Jerky Boys,59,2
6537,The Orphanage,33,5
184345,A Haunted House 2,1,4
1809,The Rules of Attraction,56,4
2370,Topaz,47,5
9809,Let's Go to Prison,43,4
5,Four Rooms,72,2
11013,Secretary,46,4
19153,The Real Cancun,17,2
10132,Talk Radio,50,4
16448,Waiting for Guffman,51,5
15122,Love Stinks,43,4
8141,You Kill Me,92,3
1546,Thumbsucker,89,1
48572,Red State,16,1
14517,Mirrormask,24,3
89708,Samsara,95,3
27551,The Barbarians,85,4
64678,The Art of Getting By,49,1
309503,Zipper,40,2
14293,Poolhall Junkies,82,3
15059,The Loss of Sexual Innocence,13,3
103328,Holy Motors,65,3
157847,Joe,99,4
25719,Shooting Fish,59,2
48309,Prison,76,2
27723,Psycho Beach Party,33,1
20468,The Big Tease,27,4
242575,"Guten Tag, Ramón",23,5
44945,Trust,94,4
29122,An Everlasting Piece,97,3
125123,Among Giants,65,3
111190,Adore,67,4
133575,The Velocity of Gary,81,2
54580,Mondays in the Sun,17,4
52015,Stake Land,50,5
34941,The Last Time I Committed Suicide,33,1
227975,Futuro Beach,49,3
60422,Another Happy Day,18,4
81390,A Lonely Place to Die,78,5
10981,Nothing,66,3
225235,The Geographer Drank His Globe Away,99,3
14902,1776,34,3
121676,Inescapable,71,4
22301,Hell's Angels,21,4
20065,Purple Violets,59,5
257087,The Veil,54,3
46420,The Loved Ones,50,4
114635,The Helpers,1,5
158150,How to Fall in Love,50,5
251979,The Perfect Wave,62,5
874,A Man for All Seasons,12,1
10774,Network,47,4
770,Gone with the Wind,95,3
266102,Desert Dancer,9,3
29715,Major Dundee,2,5
25209,Annie Get Your Gun,74,2
37495,Four Lions,96,4
29262,The House of Sand,14,1
34769,Defendor,55,2
35032,The Pirate,85,1
5178,The Good Heart,58,2
8618,The History Boys,99,4
3116,Midnight Cowboy,73,1
9427,The Full Monty,76,5
813,Airplane!,13,4
352978,Chain of Command,80,1
10634,Friday,72,2
9516,Menace II Society,27,3
16288,Creepshow 2,85,3
23330,The Ballad of Cable Hogue,63,1
18900,In Cold Blood,42,2
27029,The Nun's Story,67,2
26268,Harper,58,2
573,Frenzy,11,1
310131,The Witch,65,4
40505,I Got the Hook Up,95,5
11363,She's the One,81,1
3033,Gods and Monsters,60,2
25376,The Secret in Their Eyes,31,2
22007,Train,57,3
765,Evil Dead II,66,2
10615,Pootie Tang,75,2
205321,Sharknado,90,3
89540,The Other Conquest,99,2
46146,Troll Hunter,14,2
38007,Ira & Abby,7,5
14256,Winter Passing,19,2
540,D.E.B.S.,78,2
370464,The Masked Saint,97,4
20055,The Betrayed,34,4
224569,Taxman,57,2
395766,The Secret,50,2
39303,2:13,97,4
142061,"Batman: The Dark Knight Returns, Part 2",98,4
370662,Time to Choose,91,2
252360,In the Name of the King III,98,4
256740,Wicked Blood,47,5
299145,Stranded,97,2
241766,Lords of London,42,5
12535,High Anxiety,85,2
1667,March of the Penguins,33,3
50839,Margin Call,7,4
86549,August,38,2
13973,Choke,25,4
244786,Whiplash,72,4
598,City of God,86,3
11129,Human Traffic,98,2
75861,To Write Love on Her Arms,99,5
13551,The Dead Girl,76,4
103663,The Hunt,86,1
850,A Christmas Story,25,4
12586,Bella,66,5
11564,Class of 1984,71,3
301748,The Opposite Sex,73,2
108346,Dreaming of Joseph Lees,4,4
8841,The Class,26,2
805,Rosemary's Baby,47,3
11697,The Man Who Shot Liberty Valance,54,5
22051,Adam,80,5
436,Maria Full of Grace,84,1
55347,Beginners,6,2
10070,Feast,92,3
8469,Animal House,11,5
658,Goldfinger,91,2
125490,Antiviral,75,2
1585,It's a Wonderful Life,28,4
627,Trainspotting,30,2
23618,The Original Kings of Comedy,99,3
41436,Paranormal Activity 2,61,4
10162,Waking Ned,79,2
1430,Bowling for Columbine,62,1
259943,Coming Home,89,2
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,73,1
11257,A Room with a View,98,1
158015,The Purge,47,2
82507,Sinister,59,3
20337,Martin Lawrence Live: Runteldat,9,2
261,Cat on a Hot Tin Roof,32,3
1685,Beneath the Planet of the Apes,65,4
20737,Air Bud,5,5
10991,Pokémon: Spell of the Unknown,20,5
10225,Friday the 13th Part VI: Jason Lives,45,3
826,The Bridge on the River Kwai,7,2
34086,Spaced Invaders,53,3
5854,Family Plot,35,4
284,The Apartment,63,4
10285,Jason Goes to Hell: The Final Friday,6,2
5780,Torn Curtain,55,1
292,Dave Chappelle's Block Party,99,3
223485,Slow West,68,1
29463,Krush Groove,51,1
18065,Next Day Air,94,4
22013,Elmer Gantry,98,3
821,Judgment at Nuremberg,56,3
53862,Trippin',24,1
3089,Red River,81,1
30139,Phat Girlz,35,4
132344,Before Midnight,31,3
15582,Teen Wolf Too,78,2
15158,Phantasm II,11,4
44634,Woman Thou Art Loosed,40,2
30309,Real Women Have Curves,70,2
7509,Water,26,3
10557,East Is East,96,1
23531,Whipped,5,2
28005,Kama Sutra - A Tale of Love,3,1
40247,Please Give,80,1
252,Willy Wonka & the Chocolate Factory,23,5
24126,Warlock: The Armageddon,55,4
13982,8 Heads in a Duffel Bag,100,1
16642,Days of Heaven,69,1
17734,Thirteen Conversations About One Thing,38,3
18892,Jawbreaker,69,2
549,Basquiat,44,5
121986,Frances Ha,53,5
868,Tsotsi,80,4
10683,Happiness,15,4
17995,DysFunktional Family,75,2
246403,Tusk,38,4
670,Oldboy,87,1
35691,Letters to God,80,2
49010,Hobo with a Shotgun,85,2
317930,Compadres,61,3
11229,Freeway,5,4
22488,Love's Abiding Joy,34,5
24469,Fish Tank,91,5
82533,Damsels in Distress,36,1
50942,Creature,78,1
84174,Bachelorette,69,1
34099,Brave New Girl,94,1
79940,Tim and Eric's Billion Dollar Movie,97,2
342,Summer Storm,41,5
281230,Fort McCoy,2,2
38033,Chain Letter,41,4
100975,Just Looking,73,4
38541,The Divide,92,3
39563,The Eclipse,94,3
234212,Demonic,28,4
27404,My Big Fat Independent Movie,22,5
170480,The Deported,43,2
71866,Tanner Hall,35,4
192210,Open Road,97,1
180296,They Came Together,20,5
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,76,3
70006,Never Back Down 2: The Beatdown,5,3
26039,Point Blank,25,4
79587,Four Single Fathers,57,2
176077,Enter the Dangerous Mind,30,4
260947,Something Wicked,19,3
342502,AWOL-72,1,1
191229,Iguana,91,1
43213,Chicago Overcoat,10,1
44594,Barry Munday,44,1
666,Central Station,90,3
248,Pocketful of Miracles,87,2
325173,Close Range,49,5
55831,Boynton Beach Club,65,5
351043,Amnesiac,2,4
43942,Freakonomics,65,3
10226,High Tension,21,4
66942,Griff the Invisible,92,2
356483,Unnatural,48,2
10476,Hustle & Flow,65,1
239,Some Like It Hot,39,5
10281,Friday the 13th Part VII: The New Blood,38,3
630,The Wizard of Oz,43,5
3034,Young Frankenstein,60,4
13025,Diary of the Dead,67,4
21461,Lage Raho Munna Bhai,30,3
55306,Ulee's Gold,85,4
17264,The Black Stallion,24,1
346081,Sardaarji,25,5
16016,Journey to Saturn,82,2
15875,Donovan's Reef,72,3
5900,The Dress,58,3
43306,A Guy Named Joe,20,1
11072,Blazing Saddles,52,1
9730,Friday the 13th: The Final Chapter,4,5
209274,Ida,74,5
26371,Maurice,93,4
14137,Beer League,47,2
291,Riding Giants,93,5
14139,Timecrimes,97,5
33106,Silver Medalist,23,2
8875,Timber Falls,90,3
872,Singin' in the Rain,20,2
72914,"Fat, Sick & Nearly Dead",99,4
139038,A Haunted House,56,5
126509,2016: Obama's America,73,5
9591,That Thing You Do!,7,5
10676,Halloween III: Season of the Witch,12,5
1687,Escape from the Planet of the Apes,52,3
24748,Hud,37,3
181330,Kevin Hart: Let Me Explain,35,1
468,My Own Private Idaho,35,5
401,Garden State,95,4
76,Before Sunrise,38,3
50538,Evil Words,95,2
25636,Jesus' Son,40,4
19316,Saving Face,51,5
21074,Brick Lane,26,1
84329,Robot & Frank,70,2
20,My Life Without Me,59,5
157386,The Spectacular Now,94,3
13007,Religulous,45,2
13518,Fuel,46,3
116584,Valley of the Heart's Delight,61,2
46849,Eye of the Dolphin,7,2
40428,8: The Mormon Proposition,51,5
17334,The Other End of the Line,34,2
1698,Anatomy,76,2
20764,Sleep Dealer,88,4
45132,Super,66,3
76706,Christmas Mail,86,5
254472,Stung,33,5
332285,Antibirth,54,5
49471,Get on the Bus,98,1
13569,Thr3e,67,2
7512,Idiocracy,71,5
356216,The Rise of the Krays,3,5
11798,This Is England,39,4
146631,U.F.O.,36,4
43546,Bathing Beauty,11,4
61038,Go for It!,12,1
78373,"Dancer, Texas Pop. 81",36,4
17820,Show Boat,41,5
74457,Redemption Road,3,1
283384,The Calling,64,3
19933,The Brave Little Toaster,17,5
756,Fantasia,8,3
433715,8 Days,1,3
9728,Friday the 13th Part III,28,5
9731,Friday the 13th: A New Beginning,88,2
9916,The Last Sin Eater,100,1
309425,Do You Believe?,65,1
14156,Impact Point,4,4
43610,The Valley of Decision,64,1
360339,Eden,12,4
31163,Chicken Tikka Masala,79,1
297621,There's Always Woodstock,74,5
16205,Jack Brooks: Monster Slayer,87,2
887,The Best Years of Our Lives,46,1
9517,Bully,5,4
6007,Elling,76,2
364083,Mi America,22,2
8329,[REC],56,4
69640,Lies in Plain Sight,58,2
371085,Sharkskin,12,3
347548,Containment,61,4
322443,The Timber,86,4
657,From Russia with Love,47,2
28165,The Toxic Avenger Part II,59,3
11561,Sleeper,33,3
270303,It Follows,17,4
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,41,4
595,To Kill a Mockingbird,97,3
8810,Mad Max 2: The Road Warrior,84,4
12207,The Legend of Drunken Master,40,4
226,Boys Don't Cry,87,4
92182,Silent House,28,1
582,The Lives of Others,31,2
72213,Courageous,22,3
990,The Hustler,91,3
55604,Boom Town,31,4
9662,The Triplets of Belleville,39,4
20862,Smoke Signals,17,4
2771,American Splendor,76,4
80,Before Sunset,21,5
55,Amores perros,73,3
11023,Thirteen,53,1
33667,Gentleman's Agreement,8,4
39013,Winter's Bone,11,3
11194,Touching the Void,100,1
43839,Alexander's Ragtime Band,12,1
1382,Me and You and Everyone We Know,75,4
44639,Inside Job,51,2
301351,We Are Your Friends,79,4
4816,Ghost Dog: The Way of the Samurai,63,2
7873,Harsh Times,41,5
331190,Captive,56,5
15186,Full Frontal,83,4
17994,Witchboard,95,2
1378,Shortbus,78,1
8885,Waltz with Bashir,94,3
48382,"The Book of Mormon Movie, Volume 1: The Journey",12,4
12901,No End in Sight,45,2
250124,The Diary of a Teenage Girl,15,1
14284,In the Shadow of the Moon,75,4
57120,Meek's Cutoff,40,1
12228,Inside Deep Throat,10,1
22617,Dinner Rush,46,1
55561,Clockwatchers,3,5
42889,The Virginity Hit,63,2
10656,Subway,15,2
24363,House of D,58,3
13121,Teeth,14,4
24746,Six-String Samurai,11,1
325140,Hum To Mohabbat Karega,97,5
12109,It's All Gone Pete Tong,32,5
27023,Saint John of Las Vegas,31,5
22913,24 7: Twenty Four Seven,56,5
273899,Stonewall,21,1
20653,Roadside Romeo,64,1
67373,This Thing of Ours,73,4
171759,The Lost Medallion: The Adventures of Billy Stone,58,1
206296,The Last Five Years,73,3
35219,The Missing Person,77,5
28260,Return of the Living Dead 3,29,2
7515,London,31,1
13075,Sherrybaby,67,2
335866,Circle,36,4
13510,Eden Lake,36,2
215881,Plush,68,2
18238,Lesbian Vampire Killers,11,2
22600,Gangster's Paradise: Jerusalema,72,1
12612,Freeze Frame,67,5
50698,Grave Encounters,100,2
115210,Stitches,61,5
34335,Nine Dead,67,1
11302,Bananas,11,2
119458,Supercapitalist,28,1
20406,Rockaway,13,1
3766,The Lady from Shanghai,50,3
18616,No Man's Land: The Rise of Reeker,49,2
18808,Highway,93,1
95755,Small Apartments,96,4
198062,Coffee Town,86,4
188652,The Ghastly Love of Johnny X,64,4
174311,All Is Bright,8,1
12602,The Torture Chamber of Dr. Sadism,90,4
153795,Straight A's,97,3
17768,A Funny Thing Happened on the Way to the Forum,17,5
13516,Slacker Uprising,66,2
98549,The Legend of Hell's Gate: An American Conspiracy,67,1
312793,The Walking Deceased,32,1
309919,The Curse of Downers Grove,4,5
299553,Shark Lake,58,1
21309,River's Edge,67,3
32235,Northfork,28,2
329540,The Marine 4: Moving Target,23,3
26388,Buried,62,5
49020,Submarine,2,1
159037,The Square,41,5
12838,One to Another,57,5
157293,ABCD (Any Body Can Dance),4,5
14048,Man on Wire,68,4
356987,Abandoned,68,5
295886,Brotherly Love,10,4
38358,The Last Exorcism,91,2
33511,Nowhere Boy,68,1
702,A Streetcar Named Desire,49,3
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,94,2
542,The Crime of Padre Amaro,62,2
84175,Beasts of the Southern Wild,44,4
1705,Battle for the Planet of the Apes,27,4
62677,Songcatcher,85,5
50875,Higher Ground,45,4
260778,Vaalu,17,1
58492,The Greatest Movie Ever Sold,43,5
44562,Ed and His Dead Mother,20,5
37232,Travellers and Magicians,71,1
4929,Hang 'em High,89,2
36334,Deadline - U.S.A.,81,4
9783,Sublime,37,5
386826,A Beginner's Guide to Snuff,69,4
205126,Independence Daysaster,80,2
98557,Dysfunctional Friends,44,3
104,Run Lola Run,15,3
10894,May,83,3
246449,Against the Wild,79,4
32579,Under the Same Moon,37,3
1688,Conquest of the Planet of the Apes,22,5
1999,In the Bedroom,20,4
43947,I Spit on Your Grave,64,3
24066,"Happy, Texas",12,4
9709,My Summer of Love,21,3
191714,The Lunchbox,7,2
25312,Yes,25,1
34106,You Can't Take It With You,23,5
11426,From Here to Eternity,86,2
13909,She Wore a Yellow Ribbon,47,4
206284,Grace Unplugged,81,3
27455,Foolish,18,1
66468,N-Secure,88,4
7973,Caramel,59,2
283686,Out of the Dark,17,2
15976,The Bubble,31,5
592,The Conversation,87,1
74084,Dil Jo Bhi Kahey...,67,3
1651,Mississippi Mermaid,12,5
25428,I Love Your Work,38,5
298584,Cabin Fever,36,2
10758,Waitress,63,5
11690,Bloodsport,17,1
3083,Mr. Smith Goes to Washington,19,3
9344,Kids,1,4
10707,The Squid and the Whale,41,3
15647,Kissing Jessica Stein,67,2
308529,Kickboxer: Vengeance,51,5
4174,Spellbound,54,3
20156,Exotica,98,5
9464,Buffalo '66,55,4
49018,Insidious,94,5
13820,Repo Man,73,2
18079,Nine Queens,62,2
127918,The Gatekeepers,23,3
17113,The Ballad of Jack and Rose,29,1
129139,The To Do List,35,1
507,Killing Zoe,21,2
4012,The Believer,17,1
14054,Snow Angels,77,5
323271,Unsullied,9,3
10972,Session 9,32,1
13066,I Want Someone to Eat Cheese With,39,4
66025,Mooz-lum,42,3
11908,Hatchet,55,5
3082,Modern Times,96,2
39541,Stolen Summer,60,2
1961,My Name Is Bruce,59,2
51820,The Salon,42,1
291362,Road Hard,97,3
30082,Forty Shades of Blue,59,3
72913,Amigo,48,4
23963,Pontypool,86,4
29406,Trucker,11,2
361505,Me You and Five Bucks,68,2
104755,The Lords of Salem,15,1
253306,Housebound,71,3
29595,Wal-Mart: The High Cost of Low Price,98,4
46729,Fetching Cody,1,3
294600,Last I Heard,5,1
137347,Closer to the Moon,41,3
290370,Mutant World,25,3
426469,Growing Up Smith,12,3
356841,Checkmate,48,1
301325,#Horror,76,1
347755,Wind Walkers,77,5
408,Snow White and the Seven Dwarfs,50,2
44413,The Holy Girl,55,5
39209,Shalako,65,2
48463,Incident at Loch Ness,34,5
394047,The Dog Lover,32,4
312791,GirlHouse,46,5
266034,The Blue Room,24,1
280381,House at the End of the Drive,1,3
268,Batman,91,2
2661,Batman,91,2
100,"Lock, Stock and Two Smoking Barrels",87,1
218500,The Ballad of Gregorio Cortez,6,3
309,The Celebration,85,4
27845,Trees Lounge,30,3
25784,Journey from the Fall,6,2
52790,The Basket,20,4
100275,Eddie: The Sleepwalking Cannibal,2,3
295914,Queen of the Mountains,42,2
42033,Def-Con 4,4,4
19187,The Hebrew Hammer,48,1
46415,Neal 'n' Nikki,16,4
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,37,3
27588,Forget Me Not,66,5
223,Rebecca,45,3
9725,Friday the 13th Part 2,91,4
28580,The Lost Weekend,82,3
23730,C.H.U.D.,29,2
84197,Filly Brown,62,3
46256,The Lion of Judah,35,3
19997,Niagara,75,3
43266,How Green Was My Valley,48,1
278316,Da Sweet Blood of Jesus,81,2
1412,"Sex, Lies, and Videotape",11,4
176,Saw,79,5
39939,Super Troopers,91,5
357834,The Algerian,65,2
215924,The Amazing Catfish,2,2
480,Monsoon Wedding,90,5
14295,You Can Count on Me,74,1
11219,The Trouble with Harry,75,4
20770,But I'm a Cheerleader,59,1
176124,Home Run,82,1
500,Reservoir Dogs,29,1
60400,The Blue Bird,76,5
429,"The Good, the Bad and the Ugly",90,1
310569,The Second Mother,71,2
98369,Blue Like Jazz,53,5
114065,Down & Out With The Dolls,86,5
89750,"Pink Ribbons, Inc.",21,3
49951,Certifiably Jonathan,74,2
86331,Desire,53,5
355629,The Blade of Don Juan,4,2
16433,Grand Theft Parsons,39,4
15544,Extreme Movie,49,2
43884,The Charge of the Light Brigade,29,3
107315,Below Zero,59,5
137955,Crowsnest,33,1
13064,Airborne,2,1
59917,Cotton Comes to Harlem,89,3
157422,The Wicked Within,24,3
310933,Bleeding Hearts,31,4
7553,Waiting...,12,3
12877,Dead Man's Shoes,25,3
39895,From a Whisper to a Scream,56,2
102840,Sex With Strangers,53,2
55616,Dracula: Pages from a Virgin's Diary,54,5
29697,Faith Like Potatoes,80,2
50037,Beyond the Black Rainbow,45,3
94329,The Raid,98,4
53502,The Dead Undead,25,2
202604,The Vatican Exorcisms,13,2
289,Casablanca,82,1
27374,Lake Mungo,44,3
26815,Rocket Singh: Salesman of the Year,32,1
811,Silent Running,99,4
1366,Rocky,100,4
244776,The Sleepwalker,87,5
5769,Tom Jones,77,5
277685,Unfriended,71,5
103,Taxi Driver,7,4
11298,The Howling,20,5
646,Dr. No,1,3
93856,Chernobyl Diaries,36,2
9003,Hellraiser,83,3
347126,God's Not Dead 2,18,5
10092,Cry_Wolf,61,4
10643,Godzilla 2000,79,5
46705,Blue Valentine,69,5
546,Transamerica,72,5
76487,The Devil Inside,20,2
5722,Beyond the Valley of the Dolls,66,5
39833,Love Me Tender,8,5
1781,An Inconvenient Truth,31,3
18712,Sands of Iwo Jima,36,4
7944,Shine a Light,70,3
171424,The Green Inferno,10,4
361475,Departure,15,3
113947,The Sessions,52,2
18570,"Food, Inc.",3,2
83860,October Baby,2,3
41469,Next Stop Wonderland,34,4
244772,The Skeleton Twins,71,5
50837,Martha Marcy May Marlene,3,2
248774,Obvious Child,70,4
10183,Frozen River,48,2
159014,20 Feet from Stardom,97,3
32456,Two Girls and a Guy,83,4
49963,Walking and Talking,5,2
13508,Who Killed the Electric Car?,90,2
22597,The Broken Hearts Club: A Romantic Comedy,62,5
9707,Bubba Ho-tep,82,4
37532,Slam,79,5
26791,Brigham City,46,1
56666,Fiza,26,2
8675,Orgazmo,1,3
13132,All the Real Girls,6,2
47686,Dream with the Fishes,32,4
46989,Blue Car,16,3
192132,Palo Alto,59,4
24424,Ajami,35,4
13198,Wristcutters: A Love Story,35,1
244267,I Origins,67,3
21413,The Battle of Shaker Heights,93,1
123678,The Act of Killing,7,1
13362,Taxi to the Dark Side,94,5
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,52,1
62402,Guiana 1838,20,3
206412,Lisa Picard Is Famous,24,2
201132,Antarctica: A Year on Ice,31,2
251471,A LEGO Brickumentary,1,3
112456,Hardflip,47,1
20296,Chocolate: Deep Dark Secrets,13,3
25983,The House of the Devil,20,5
66195,The Perfect Host,9,2
16155,Safe Men,71,1
46727,Speedway Junky,25,5
55180,The Last Big Thing,49,2
29015,The Specials,66,2
91122,16 to Life,52,2
18206,Alone With Her,50,5
320146,Creative Control,89,1
13856,Special,53,2
219716,Sparkler,77,5
43630,The Helix... Loaded,37,3
56491,In Her Line of Fire,95,3
99826,The Jimmy Show,63,2
186935,Heli,58,3
357441,Karachi se Lahore,17,2
19344,Loving Annabelle,47,1
242083,Hits,94,5
18869,Jimmy and Judy,34,2
26673,Frat Party,63,1
41830,The Party's Over,24,3
37694,Proud,32,3
63287,The Poker House,76,4
335874,Childless,27,2
34592,ZMD: Zombies of Mass Destruction,18,1
92635,Snow White: A Deadly Summer,90,4
258755,Hidden Away,39,2
96534,My Last Day Without You,90,5
21283,Steppin: The Movie,80,5
272724,Doc Holliday's Revenge,100,1
84178,Black Rock,76,4
101179,Truth or Dare,89,5
52462,The Pet,25,2
269057,Bang Bang Baby,51,1
287524,Fear Clinic,23,1
206213,Zombie Hunter,40,1
248402,A Fine Step,44,3
29146,Charly,26,5
207769,Banshee Chapter,57,5
271185,Ask Me Anything,95,2
29731,And Then Came Love,38,2
654,On the Waterfront,41,4
91070,L!fe Happens,69,2
2009,"4 Months, 3 Weeks and 2 Days",35,2
323270,The Horror Network Vol. 1,55,3
2652,Hard Candy,2,5
9813,The Quiet,49,1
60421,Circumstance,52,2
157354,Fruitvale Station,44,1
127867,The Brass Teapot,96,3
3170,Bambi,27,4
14014,The Hammer,16,4
15708,Latter Days,75,4
146882,Elza,13,2
215918,1982,70,5
84200,"For a Good Time, Call...",96,3
84184,Celeste & Jesse Forever,16,5
45767,Time Changer,27,2
14823,London to Brighton,27,3
367551,American Hero,100,5
343409,Windsor Drive,69,3
60243,A Separation,66,4
57294,Crying with Laughter,96,3
11446,Welcome to the Dollhouse,64,5
47889,Ruby in Paradise,16,3
25461,Raising Victor Vargas,51,3
905,Pandora's Box,60,3
279759,Harrison Montgomery,54,2
78705,Live-In Maid,99,5
25212,Deterrence,18,3
26899,The Mudge Boy,74,2
146269,The Young Unknowns,54,3
292483,Not Cool,90,2
14451,Dead Snow,38,1
10105,Saints and Soldiers,87,1
211557,Vessel,80,4
838,American Graffiti,35,5
40862,Iraq for Sale: The War Profiteers,64,2
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,97,5
84332,Safety Not Guaranteed,66,1
74510,Kevin Hart: Laugh at My Pain,64,3
74725,Kill List,11,1
58428,The Innkeepers,74,1
8416,The Conformist,3,3
36584,Interview with the Assassin,63,3
13429,Donkey Punch,55,3
9022,All the Boys Love Mandy Lane,92,1
22530,Bled,82,5
288,High Noon,35,5
14275,Hoop Dreams,40,3
2287,Rize,11,5
18734,L.I.E.,6,1
206197,The Sisterhood of Night,57,4
26837,B-Girl,13,4
7859,Half Nelson,42,2
302579,Naturally Native,57,1
51955,Hav Plenty,9,5
376004,Adulterers,76,1
158752,Escape from Tomorrow,17,2
40658,Starsuckers,98,2
296943,The Hadza:  Last of the First,2,3
118612,After,62,5
138976,Treachery,25,2
323967,Walter,84,5
3080,Top Hat,36,5
2667,The Blair Witch Project,25,2
9459,Woodstock,8,3
11598,The Kentucky Fried Movie,1,1
26916,Mercy Streets,88,1
181940,Carousel of Revenge,100,1
125263,Broken Vessels,34,5
263503,Water & Power,76,4
324322,They Will Have to Kill Us First,54,4
331493,Light from the Darkroom,84,3
375950,The Country Doctor,32,2
278348,The Maid's Room,87,1
704,A Hard Day's Night,22,2
70875,The Harvest (La Cosecha),85,5
75986,Love Letters,2,3
385636,Juliet and Alfa Romeo,57,2
14438,Fireproof,6,3
211086,Faith Connections,1,5
23069,Benji,28,2
83,Open Water,27,3
89857,High Road,45,4
30315,Kingdom of the Spiders,56,4
14358,Mad Hot Ballroom,96,2
2056,The Station Agent,86,5
41144,To Save A Life,36,1
35199,Wordplay,71,3
14271,Beyond the Mat,80,2
16653,The Singles Ward,68,4
14757,Osama,6,2
84401,Sholem Aleichem: Laughing In The Darkness,47,1
